,irn0_battery-soc,irn1_battery-soc,irn2_battery-soc,irn0_battery-pmax,irn1_battery-pmax,irn2_battery-pmax,irn0_battery-emax,irn1_battery-emax,irn2_battery-emax,irn0_battery-echa,irn1_battery-echa,irn2_battery-echa,irn0_battery-edis,irn1_battery-edis,irn2_battery-edis,irn0_battery-smin,irn1_battery-smin,irn2_battery-smin,irn0_battery-smax,irn1_battery-smax,irn2_battery-smax,dataValid,temp_air_0,temp_air_1,temp_air_2,temp_air_3,temp_air_4,temp_air_5,temp_air_6,temp_air_7,temp_air_8,temp_air_9,temp_air_10,temp_air_11,temp_air_12,temp_air_13,temp_air_14,temp_air_15,temp_air_16,ghi_0,ghi_1,ghi_2,ghi_3,ghi_4,ghi_5,ghi_6,ghi_7,ghi_8,ghi_9,ghi_10,ghi_11,ghi_12,ghi_13,ghi_14,ghi_15,ghi_16,dni_0,dni_1,dni_2,dni_3,dni_4,dni_5,dni_6,dni_7,dni_8,dni_9,dni_10,dni_11,dni_12,dni_13,dni_14,dni_15,dni_16,dhi_0,dhi_1,dhi_2,dhi_3,dhi_4,dhi_5,dhi_6,dhi_7,dhi_8,dhi_9,dhi_10,dhi_11,dhi_12,dhi_13,dhi_14,dhi_15,dhi_16
2018-07-28 00:00:00,0.84,0.47,0.81,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.3179895442,12.6574080542,13.1062331172,13.2396238762,12.2795090478,9.4794852109,8.0981069361,7.3901529035,6.9743022351,6.8308325103000005,6.3038021376,5.7606889705,5.4062764432,5.2565851345,5.4356423193,5.4723807722,5.2885640757,493.7187755593,433.8341917612,179.8506739165,85.656991255,26.1576608764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.2353373857,636.5169512563,37.8854229626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6184986763,127.6474395168,164.4832972564,85.656991255,26.1576608764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 01:00:00,0.79,0.62,0.63,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.0556143228,12.3878031622,12.8270681769,12.9576176905,12.0179534673,9.277570602800001,7.9256159145,7.2327414202,6.8257484401,6.6853346442,6.1695301059,5.6379853394,5.2911218578,5.1446189988,5.3198622359,5.3558181536,5.1759167833,483.2024837077,424.5934514824,176.019824716,83.8324831266,25.6004983589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.5948950541,622.9590345652,37.0784571664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5605086207,124.9285278722,160.979775729,83.8324831266,25.6004983589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 02:00:00,0.86,0.39,0.87,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.6016449363,12.9488794856,13.4080399729,13.5445024189,12.5622783212,9.6977762789,8.2845879921,7.560331382,7.1349046149,6.9881311073,6.4489644191,5.8933445863,5.5307707415,5.377632381,5.5608128471,5.5983973034,5.4103477248,505.0880004103,443.8244103195,183.992227474,87.6294777025,26.7600125446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.2254172691,651.1744945756,38.7578384217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8434038057,130.5868708558,168.2709749452,87.6294777025,26.7600125446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 03:00:00,0.63,0.29,0.57,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.3713410404,12.7122296349,13.1629986425,13.2969671415,12.3326938779,9.5205426186,8.1331813384,7.4221610257,7.004509231,6.8604181122,6.3311050732,5.7856395823,5.4296920287,5.2793523791,5.4591850938,5.4960826678,5.3114698271,495.8571631011,435.7132080693,180.6296405256,86.0279875631,26.2709545547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.6190124561,639.2738241688,38.0495117526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.036971305,128.2003042405,165.1957049085,86.0279875631,26.2709545547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 04:00:00,0.75,0.57,0.33,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.5512207907,11.8695112175,12.2903978711,12.4154853379,11.515135623599999,8.8894073387,7.5940169351,6.9301315412,6.540166696,6.4056276576,5.9114038091,5.402098286,5.0697471878,4.9293738459,5.0972851003,5.1317366623,4.9593621658,462.9858277198,406.8289323982,168.6553504773,80.325025013,24.5294019016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.605092674,596.8951194965,35.5271356431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6042018192,119.7016568269,154.2445604587,80.325025013,24.5294019016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 05:00:00,0.67,0.75,0.44,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.7576634493,12.0816423417,12.510051054,12.6373740757,11.7209333705,9.0482782423,7.7297367065,7.0539863965,6.6570521253,6.520108614,6.0170520293,5.4986442315,5.1603533763,5.0174712912,5.1883834445,5.2234507226,5.0479955604,471.2602799983,414.099752335,171.6695478144,81.7605885799,24.96778976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.6981627322,607.5627898351,36.162074276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2234741582,121.8409569691,157.0012091039,81.7605885799,24.96778976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 06:00:00,0.55,0.32,0.48,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.2158067186,12.5524096114,12.9975114846,13.1297957119,12.1776454338,9.4008489544,8.0309297846,7.3288485239,6.9164475092,6.7741679251,6.2515094876,5.7129016692,5.3614291407,5.2129795834,5.3905514147,5.4269851069,5.2446932461,489.6231738055,430.2353574357,178.3587380777,84.9464310313,25.9406722443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.754666655,631.2367794846,37.571147686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.817008208,126.5885511313,163.1188401726,84.9464310313,25.9406722443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 07:00:00,0.28,0.76,0.37,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.9117708136,12.2399960882,12.6740199414,12.8030117824,11.8745593147,9.1668737708,7.8310501482,7.1464427979,6.7443059203,6.6055674943,6.0959173611,5.5707148068,5.2279899829,5.0832351464,5.2563874405,5.2919143444,5.1141594963,477.437075238,419.5273461458,173.9196157509,82.8322223155,25.2950418783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.4720075846,615.5260982387,36.6360495667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.432244641,123.4379229664,159.0590195372,82.8322223155,25.2950418783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 08:00:00,0.76,0.78,0.46,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.8076205379,12.1329759829,12.5632049592,12.6910689632,11.7707343968,9.0867234351,7.7625795535,7.0839580508,6.6853372471,6.5478118771,6.0426178573,5.5220073987,5.1822791808,5.0387900047,5.2104283459,5.2456446212,5.0694439683,473.262615892,415.8592190943,172.3989538604,82.1079808133,25.0738753007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.8665566335,610.1442609103,36.3157231668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6153221037,122.3586465174,157.6682909049,82.1079808133,25.0738753007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 09:00:00,0.39,0.55,0.65,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.658079696,13.0068692882,13.4680860636,13.6051596381,12.6185367829,9.7412064562,8.3216893971,7.5941893019,7.1668573186,7.0194265058,6.4778452327,5.9197371316,5.555539549,5.4017153791,5.5857161941,5.6234689673,5.4345772342,507.3499685955,445.812017816,184.8162117392,88.0219144471,26.8798536356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.8046400287,654.0906913345,38.9314101505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2860605992,131.1716864662,169.0245537107,88.0219144471,26.8798536356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 10:00:00,0.42,0.44,0.43,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.1893884224,12.525263367,12.9694026486,13.1014007938,12.1513096664,9.3805183763,8.0135618378,7.3129989206,6.9014897775,6.7595178918,6.2379897723,5.7005467645,5.3498343417,5.2017058261999995,5.378893635,5.4152485345,5.2333509039,488.5642989951,429.3049166255,177.973013739,84.7627231497,25.8845721128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0791573151,629.8716465396,37.4898951147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6097912668,126.3147866625,162.7660741268,84.7627231497,25.8845721128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 11:00:00,0.45,0.68,0.69,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.3703534241,12.7112148051,13.1619478273,13.2959056315,12.3317093467,9.5197825843,8.1325320585,7.4215685072,7.0039500541,6.8598704382,6.3305996549,5.785177709,5.429258571,5.2789309232,5.4587492817,5.4956439101,5.3110458073,495.8175783346,435.6784246541,180.6152206833,86.021119864,26.2688573185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.5563755464,639.2227903088,38.0464742225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0292247479,128.1900698837,165.1825171724,86.021119864,26.2688573185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 12:00:00,0.65,0.48,0.4,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.7114708153,12.0341768835,12.4609024955,12.5877253001,11.674885039,9.0127300395,7.6993686917,7.0262732193,6.6308983938,6.494492896,5.9934126827,5.4770415668,5.1400797636,4.9977590231,5.1679997094,5.2029292178,5.0281633708,469.4088276485,412.4728680164,170.9951052586,81.4393736583,24.8696981639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.7685192332,605.1758423187,36.0200034072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8611534297,121.3622772763,156.3843944266,81.4393736583,24.8696981639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 13:00:00,0.36,0.39,0.63,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.5270530746,12.8722322675,13.3286748846,13.4643295798,12.487919479,9.6403730438,8.235549724,7.5155801454999995,7.0926715714,6.946766848,6.410791604,5.8584606051,5.4980329133,5.3458010119,5.5278971933,5.565259179,5.3783227066,502.0982753009,441.1973176493,182.9031376878,87.1107798724,26.601614243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.4946291765,647.3200519132,38.5284223939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2583283218,129.8138989253,167.2749426527,87.1107798724,26.601614243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 14:00:00,0.29,0.65,0.34,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.5175915151,11.8349552972,12.2546166161,12.3793399135,11.4816114034,8.8635274482,7.5719083378,6.9099557253,6.5211261918,6.3869788392,5.8941938335,5.3863710607,5.0549875422,4.9150228717,5.082445283,5.1167965456,4.9449238861,461.6379288022,405.6445240539,168.1643411402,80.0911733316,24.4579890153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.47224637,595.1573680636,35.423704858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3404241866,119.3531672534,153.7955055122,80.0911733316,24.4579890153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 15:00:00,0.85,0.6,0.26,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.6060221767,12.9533773395,13.4126973184,13.5492071652,12.5666418874,9.7011448469,8.2874656825,7.5629574985,7.1373829574,6.9905584674,6.4512044971,5.8953916671,5.5326918806,5.3795003268,5.5627444215,5.6003419329,5.4122270345,505.2634450935,443.9785748077,184.0561380362,87.6599162121,26.7693077603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.503031962,651.4006830869,38.7713011384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.877737525,130.6322308172,168.3294246567,87.6599162121,26.7693077603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 16:00:00,0.27,0.68,0.7,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.481523777,12.8254484238,13.2802321103,13.4153937715,12.4425324116,9.605335321,8.2056178006,7.4882649355,7.0668934133,6.9215189774,6.3874917236,5.8371681595,5.4780504342,5.3263718163,5.5078061731,5.5450323675,5.3587753115,500.2734102155,439.5937957487,182.238380276,86.7941776681,26.5049312639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.6070560049,644.9673814902,38.3883916942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.901210599,129.3420931785,166.6669855703,86.7941776681,26.5049312639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 17:00:00,0.69,0.56,0.87,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.3021777936,12.6411606155,13.0894095528,13.2226290873,12.2637466919,9.4673170517,8.0877119567,7.3806666756,6.965349806,6.8220642433,6.295710383,5.7532943727,5.3993367803,5.2498376199,5.4286649615,5.4653562557,5.281775512,493.0850229365,433.2773088342,179.6198120535,85.5470393035,26.1240840974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.232519651,635.6998984982,37.8367920671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4944761963,127.483587333,164.2721614313,85.5470393035,26.1240840974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 18:00:00,0.56,0.75,0.68,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.2652022458,12.6031662176,13.0500678934,13.182887022,12.226886653,9.4388619896,8.0634034492,7.3584832705,6.9444146815,6.8015597793,6.2767879334,5.736002214,5.38310848,5.2340586558,5.4123485121,5.4489295267,5.2659005551,491.6030016927,431.9750462501,179.0799449619,85.2899182723,26.0455652907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.8874450382,633.7892325675,37.723069429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.20445144,127.1004213963,163.7784233908,85.2899182723,26.0455652907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 19:00:00,0.36,0.58,0.54,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.8471277553,12.1735718098,12.6052402929,12.7335321182,11.8101181966,9.1171267798,7.7885524341,7.1076603259,6.7077057735,6.5697202562,6.0628359035,5.5404835299,5.1996186125,5.0556493347,5.2278619622,5.2631960679,5.0864058637,474.8461092808,417.2506459724,172.975784978,82.3827066007,25.1577701921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.3721955784,612.1857477528,36.437232252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9252044932,122.7680473475,158.1958345728,82.3827066007,25.1577701921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 20:00:00,0.35,0.71,0.6,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.9002181828,12.2281251281,12.6617280433,12.7905947816,11.8630427735,9.1579832784,7.8234552043,7.1395118205,6.7377649553,6.5991610847,6.0900052357,5.5653120491,5.2229196169,5.0783051708,5.2512895332,5.2867819813,5.1091995288,476.9740328969,419.1204675547,173.7509398139,82.7518874858,25.2705094823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.7393130681,614.9291302606,36.6005180945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3416293797,123.3182066984,158.9047561493,82.7518874858,25.2705094823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 21:00:00,0.31,0.27,0.77,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.9879040558,12.3182271591,12.7550250451,12.8848413284,11.9504547223,9.2254631974,7.8811017524,7.1921187825,6.7874116755,6.6477865126,6.1348789866,5.6063196372,5.2614043118,5.115724285,5.2899832697,5.3257372413,5.1468462857,480.4885806,422.2087255624,175.0312106972,83.361638617,25.4567133528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.300553589,619.460189843,36.8702062912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0294102368,124.226867737,160.0756340319,83.361638617,25.4567133528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 22:00:00,0.31,0.61,0.63,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.4925289777,12.8367568694,13.2919415475,13.4272223834,12.4535032329,9.6138045307,8.2128528523,7.4948674834,7.0731244298,6.9276218144,6.3931236985,5.8423149034,5.4828805371,5.3310681812,5.5126625122,5.5499215297,5.3635002473,500.7145109471,439.9813940918,182.3990633769,86.8707057715,26.5283011739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.3050312408,645.5360616919,38.4222394809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9875319879,129.4561366011,166.8139390717,86.8707057715,26.5283011739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28 23:00:00,0.76,0.86,0.36,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.9915054153,12.321927753,12.7588568602,12.8887121423,11.954044831400001,9.2282346752,7.8834693624,7.1942794109,6.7894507233,6.6497836148000005,6.1367220031,5.608003866,5.2629849224,5.1172611309,5.2915724659,5.3273371786,5.1483924812,480.6329271108,422.3355638658,175.0837928928,83.3866817963,25.4643609596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.5289601246,619.6462856642,36.8812826952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0576581866,124.2641874895,160.1237233314,83.3866817963,25.4643609596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29 00:00:00,0.77,0.76,0.42,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.3725088435,12.7134296164,13.1642411747,13.2982223198,12.3338580328,9.5214413182,8.1339490769,7.4228616467,7.0051704275,6.8610657071,6.3317027032,5.7861857226,5.430204569,5.2798507279999995,5.4597004182,5.4966014751,5.3119712078,495.9039699517,435.7543375811,180.6466912113,86.0361082468,26.2734344234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.6930772224,639.3341689548,38.053103468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0461311909,128.2124058151,165.2112986949,86.0361082468,26.2734344234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29 01:00:00,0.45,0.66,0.61,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.6697132921,13.0188234445,13.4804641081,13.6176636621,12.6301340365,9.7501592566,8.3293375693,7.6011688543,7.1734441253,7.025877814,6.4837987925,5.9251777539,5.5606454501,5.4066799058,5.5908498296,5.6286372999,5.4395719631,507.8162561177,446.2217479708,184.986069823,88.1028122946,26.9045579642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.5424695539,654.6918430969,38.9671906411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3773109275,131.2922417524,169.1798982366,88.1028122946,26.9045579642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29 02:00:00,0.43,0.49,0.42,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.6451907325,12.9936251732,13.4543723192,13.5913063199,12.6056880836,9.7312875698,8.3132159198,7.5864565942999995,7.1595597376,7.0122790447,6.4712492313,5.9137094183,5.5498826762,5.3962151363,5.5800285943,5.6177429261,5.4290435301,506.8333645473,445.3580741727,184.6280244739,87.9322870101,26.8524834925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.9871922065,653.4246700081,38.8917686302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1849635577,131.038122204,168.8524461437,87.9322870101,26.8524834925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29 03:00:00,0.3,0.39,0.66,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.5429706097,12.8885884055,13.3456110027,13.481438068,12.5037872889,9.6526226108,8.2460142484,7.5251298385,7.1016838945,6.9555937768,6.4189374944,5.8659046745,5.5050190042,5.352593669,5.5349212313,5.5723306912,5.3851566874,502.736267883,441.7579262587,183.1355440728,87.2214674292,26.6354156587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.504156006,648.1425709532,38.5773786419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3831805423,129.9788473202,167.4874910278,87.2214674292,26.6354156587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
