,timestamp,1004578059,1006706934,1006715799,1006716429,1006727093,1006727361,1008913626,1009074083,1009511425,1009540871,1009984043,1009984060,1010054507,1010086328,1010249061,1010282897,1010397607,1010409824,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2019-04-29 02:00:00,1556534250.0,463.5,10.24,2.0,26.799999999999997,29.92,3.04,0.805,0.1572,30.56,8.4,2.955,18.145,8.16,78.8,30.0,16.08,,20.64,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 03:00:00,1556537850.0,524.1,10.48,2.64,31.6,30.72,4.16,0.806,0.2056,29.919999999999998,8.16,2.951,20.469,9.04,77.12,30.0,16.0,,20.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 04:00:00,1556541450.0,571.5,10.32,3.84,25.84,31.68,4.4,0.799,0.148,32.0,8.16,3.005,21.169999999999998,9.44,82.48,30.9,16.0,,20.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 05:00:00,1556545050.0,589.8,11.68,4.640000000000001,15.04,44.48,4.16,0.365,0.1572,38.56,8.280000000000001,2.636,17.277,7.92,84.16,42.9,19.52,,21.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 06:00:00,1556548650.0,586.65,16.32,4.48,30.72,51.36,6.5600000000000005,0.334,0.135,43.839999999999996,6.84,2.808,9.42,11.280000000000001,107.03999999999999,63.9,23.52,,21.759999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 07:00:00,1556552250.0,567.75,18.96,3.6799999999999997,26.08,57.12,6.720000000000001,0.337,0.1456,50.400000000000006,6.48,2.9619999999999997,6.062,12.56,126.96000000000001,69.3,23.92,,20.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 08:00:00,1556555850.0,593.55,19.28,2.32,30.64,51.36,6.5600000000000005,0.335,0.15710000000000002,63.199999999999996,6.6,3.0060000000000002,6.099,14.0,134.32,66.0,29.44,,23.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 09:00:00,1556559450.0,618.75,20.16,3.44,22.08,48.64,8.8,0.335,0.1992,82.88,6.96,3.04,6.1129999999999995,13.84,143.68,63.3,34.56,,22.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 10:00:00,1556563050.0,629.7,18.08,2.16,21.2,48.8,9.68,0.333,0.16570000000000001,83.84,6.96,3.081,6.042,13.84,145.12,62.4,33.68,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 11:00:00,1556566650.0,621.9,17.92,1.6800000000000002,19.84,47.68,13.92,0.331,0.8377,82.4,7.2,2.976,6.135,14.879999999999999,150.07999999999998,56.7,31.2,,20.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 12:00:00,1556570250.0,613.35,20.8,1.8399999999999999,17.6,46.72,13.28,0.33,0.9243,83.84,7.68,3.033,5.999,15.44,165.12,59.099999999999994,17.12,,20.48,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 13:00:00,1556573850.0,604.95,20.64,1.8399999999999999,17.28,53.760000000000005,14.4,0.33,0.9231,81.6,10.68,3.042,6.2620000000000005,15.68,161.76,54.3,15.04,,21.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 14:00:00,1556577450.0,580.65,17.92,1.92,17.04,52.64,13.84,0.33,0.9471999999999999,78.56,11.04,3.024,6.224,16.4,155.44,54.6,14.4,,20.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 15:00:00,1556581050.0,550.65,17.44,1.84,16.48,52.8,14.120000000000001,0.33,0.9311,67.03999999999999,11.04,3.506,6.342,15.68,143.35999999999999,53.1,13.68,,19.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 16:00:00,1556584650.0,548.1,16.48,1.76,18.96,50.4,8.879999999999999,0.331,0.9233,50.4,11.879999999999999,4.0809999999999995,6.429,9.6,131.2,48.0,12.879999999999999,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 17:00:00,1556588250.0,516.3,17.68,1.6800000000000002,15.28,33.28,6.8,0.334,0.9175,49.12,13.08,2.484,6.603,4.4,117.52,29.700000000000003,11.68,,20.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 18:00:00,1556591850.0,512.4,16.560000000000002,1.6800000000000002,14.72,34.08,4.88,0.333,0.9183,48.96,12.0,2.075,6.904,5.92,105.75999999999999,29.1,18.88,,20.48,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 19:00:00,1556595450.0,523.2,16.08,1.8399999999999999,15.120000000000001,33.760000000000005,4.0,0.7210000000000001,0.952,40.16,13.56,2.759,15.341000000000001,8.08,104.64,29.700000000000003,16.4,,20.64,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 20:00:00,1556599050.0,514.95,14.08,1.8399999999999999,15.68,33.92,3.52,0.806,0.9307,32.16,12.24,2.8169999999999997,15.941,8.88,95.68,30.6,16.16,,20.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 21:00:00,1556602650.0,510.3,12.64,1.76,16.4,34.08,3.68,0.804,0.927,32.480000000000004,12.0,2.8,20.759,9.04,83.44,30.6,16.16,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 22:00:00,1556606250.0,515.55,13.120000000000001,1.8399999999999999,17.04,33.44,3.44,0.804,0.929,31.36,10.92,2.8019999999999996,20.351,8.16,80.64,31.2,16.64,,20.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-29 23:00:00,1556609850.0,496.65,12.24,1.8399999999999999,17.520000000000003,34.08,3.44,0.805,0.9072,32.32,9.0,2.806,18.34,8.08,86.4,30.0,16.16,,20.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 00:00:00,1556613450.0,485.4,12.32,2.0,19.2,34.24,3.52,0.806,0.9659,31.2,8.4,2.8089999999999997,21.765,8.32,82.8,30.3,15.92,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 01:00:00,1556617050.0,500.55,12.16,1.76,19.28,34.72,3.44,0.806,0.9331,32.0,8.04,2.8,22.636,8.48,77.52000000000001,30.6,15.92,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 02:00:00,1556620650.0,493.5,11.92,2.0,20.96,34.08,3.68,0.806,0.9308,32.0,8.16,2.789,21.572,7.84,79.68,30.0,15.92,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 03:00:00,1556624250.0,529.5,12.56,1.7600000000000002,25.04,33.44,3.52,0.806,0.9306,31.36,8.04,2.774,22.597,8.08,84.08,29.7,15.84,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 04:00:00,1556627850.0,591.0,12.24,2.56,25.68,34.72,3.44,0.804,0.8989,32.96,7.68,2.892,22.209,8.16,90.48,30.9,16.4,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 05:00:00,1556631450.0,574.2,12.96,3.6,23.6,47.84,3.52,0.404,0.9292,38.72,8.040000000000001,2.863,18.173000000000002,9.52,95.03999999999999,47.7,19.6,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 06:00:00,1556635050.0,582.75,13.04,3.92,15.6,52.480000000000004,6.5600000000000005,0.336,0.9812,45.44,6.359999999999999,2.858,16.357,12.48,112.16,60.6,21.12,,26.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 07:00:00,1556638650.0,579.15,12.8,2.56,20.0,57.12,8.08,0.337,0.9305,51.2,6.84,2.9619999999999997,16.128,14.24,127.28,65.10000000000001,20.96,,26.56,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 08:00:00,1556642250.0,605.85,15.68,3.04,20.16,59.68,8.48,0.336,0.9193,75.04,7.68,3.005,14.917,14.08,134.56,65.7,21.04,,28.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 09:00:00,1556645850.0,621.15,16.8,2.64,20.72,58.56,8.32,0.336,0.9117,81.76,6.6,3.024,6.245,13.76,143.52,69.3,58.239999999999995,,26.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 10:00:00,1556649450.0,646.8,20.240000000000002,3.3600000000000003,19.92,49.6,8.32,0.335,0.9245,82.4,7.08,3.0564999999999998,6.122,13.76,146.0,60.6,32.8,,27.2,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 11:00:00,1556653050.0,636.75,18.16,2.96,20.0,49.120000000000005,10.72,0.334,0.9263,80.8,7.32,3.004,6.121,13.04,143.12,61.2,22.56,,25.759999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 12:00:00,1556656650.0,634.35,15.52,3.04,18.88,46.72,13.280000000000001,0.333,0.9679,83.2,6.72,3.084,6.053,14.08,147.6,66.0,22.88,,26.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 13:00:00,1556660250.0,619.35,14.56,3.12,18.0,46.24,13.36,0.333,0.9214,83.2,7.8,3.015,6.756,12.64,150.16,64.8,23.2,,27.36,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 14:00:00,1556663850.0,603.45,14.64,3.3600000000000003,19.2,48.480000000000004,12.16,0.333,0.9019,78.56,9.48,3.034,8.696,12.32,138.88,59.7,21.52,,26.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 15:00:00,1556667450.0,581.4,13.04,2.64,18.16,47.68,8.32,0.334,0.9241,63.839999999999996,11.16,2.7720000000000002,6.471,12.96,129.92,56.400000000000006,19.68,,26.24,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 16:00:00,1556671050.0,569.85,12.8,1.52,17.92,49.120000000000005,6.4,0.333,0.9242,49.92,10.92,2.744,6.219,9.12,120.24,48.3,18.64,,25.439999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 17:00:00,1556674650.0,546.45,15.52,1.44,17.28,31.36,5.92,0.335,0.9782,44.96,11.04,2.216,6.395,5.76,105.12,30.0,18.32,,26.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 18:00:00,1556678250.0,547.5,15.76,1.52,14.16,32.8,4.5600000000000005,0.334,0.8991,43.2,10.56,2.097,6.221,6.48,100.96000000000001,31.200000000000003,19.119999999999997,,25.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 19:00:00,1556681850.0,571.5,14.719999999999999,1.52,13.2,34.24,4.0,0.7110000000000001,0.9168,36.8,13.56,2.8289999999999997,15.913,8.56,99.44,29.7,18.96,,26.560000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 20:00:00,1556685450.0,558.0,13.52,1.6,13.04,32.8,3.92,0.806,0.9266,32.0,12.24,2.889,19.131999999999998,8.48,83.36,30.0,18.72,,25.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 21:00:00,1556689050.0,521.55,12.32,1.6,12.96,31.84,3.6,0.805,0.9326,30.4,11.280000000000001,2.88,21.347,8.48,85.04,29.1,18.24,,26.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 22:00:00,1556692650.0,512.1,10.72,1.52,13.92,32.32,3.6799999999999997,0.806,0.9535,30.88,10.32,2.859,17.583,8.24,77.28,29.700000000000003,18.48,,26.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-30 23:00:00,1556696250.0,509.25,11.36,1.76,13.2,34.24,3.6,0.806,0.9287000000000001,31.2,8.16,2.854,17.223,8.08,75.76,33.6,17.92,,26.24,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 00:00:00,1556699850.0,503.85,10.64,2.56,12.8,33.6,3.6799999999999997,0.808,0.9178,30.24,7.92,2.851,18.093,8.0,75.76,31.799999999999997,18.64,,27.2,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 01:00:00,1556703450.0,522.9000000000001,10.64,4.32,13.52,33.120000000000005,3.84,0.808,0.9309000000000001,30.88,7.92,2.839,18.857,7.52,76.24000000000001,35.4,17.92,,27.52,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 02:00:00,1556707050.0,520.35,9.68,4.5600000000000005,15.2,32.96,3.6799999999999997,0.809,0.9307,30.24,7.92,2.827,18.044999999999998,7.6,76.0,35.4,17.840000000000003,,27.36,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 03:00:00,1556710650.0,594.75,9.52,4.48,20.08,32.480000000000004,3.6,0.808,0.9539,31.04,8.52,2.8089999999999997,19.759,7.84,76.64,36.0,17.68,,28.48,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 04:00:00,1556714250.0,632.55,9.6,4.48,19.68,34.56,3.6799999999999997,0.792,0.9276,30.88,8.4,2.911,22.286,7.68,82.16,36.0,17.76,,28.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 05:00:00,1556717850.0,651.6,10.959999999999999,4.48,30.16,43.68,4.0,0.34800000000000003,0.9319999999999999,36.8,7.4399999999999995,2.596,15.096,7.04,86.08,54.3,25.04,,29.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 06:00:00,1556721450.0,631.65,12.24,4.48,29.6,53.28,6.96,0.336,0.933,46.56,6.12,2.888,8.669,12.08,101.6,64.5,32.0,,29.759999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 07:00:00,1556725050.0,633.3,13.52,4.32,33.92,51.04,8.32,0.337,0.9211,50.24,6.84,2.9059999999999997,6.369,13.84,123.6,69.9,38.16,,24.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 08:00:00,1556728650.0,678.0,17.36,5.68,22.8,52.16,10.32,0.364,0.9299999999999999,67.67999999999999,5.88,2.979,6.02,14.4,133.36,74.7,24.16,,22.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 09:00:00,1556732250.0,679.35,19.2,2.48,20.48,54.08,11.44,0.34800000000000003,0.9252,83.2,6.12,2.966,5.9190000000000005,13.04,144.64,78.9,24.08,,19.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 10:00:00,1556735850.0,694.8,22.8,1.6800000000000002,20.4,52.0,12.24,0.334,0.9578,84.96000000000001,6.48,3.034,6.068,14.16,154.64,67.2,22.16,,19.04,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 11:00:00,1556739450.0,696.0,18.56,1.6,19.68,49.44,12.96,0.333,0.9109,84.64,7.2,2.999,6.015000000000001,14.88,156.4,67.2,20.48,,18.88,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 12:00:00,1556743050.0,613.35,22.88,1.6,18.64,48.0,13.52,0.332,0.9205,82.08,9.120000000000001,3.071,6.026999999999999,16.32,164.95999999999998,63.6,15.68,,20.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 13:00:00,1556746650.0,666.0,25.28,1.68,18.08,37.6,14.08,0.33,0.9197,81.76,10.8,3.034,6.162,17.439999999999998,166.56,59.7,15.12,,18.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 14:00:00,1556750250.0,709.05,24.1336,1.8399999999999999,17.840000000000003,40.16,14.24,0.33,0.8986000000000001,81.92,11.64,3.113,6.257,17.2,174.24,58.2,14.48,,17.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 15:00:00,1556753850.0,691.95,16.8264,1.92,16.8,41.76,11.6,0.33,0.9749,68.0,12.120000000000001,3.769,6.461,20.48,154.0,56.1,14.56,,18.72,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 16:00:00,1556757450.0,664.8,20.4,1.76,15.2,43.36,9.120000000000001,0.33,0.9211,52.96,10.92,4.244,6.6129999999999995,16.4,137.51999999999998,50.1,11.28,,18.560000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 17:00:00,1556761050.0,617.55,11.68,1.76,14.799999999999999,24.96,6.800000000000001,0.333,0.9005000000000001,49.6,11.04,2.528,6.6530000000000005,9.84,114.88,30.9,10.72,,17.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 18:00:00,1556764650.0,580.5,13.36,1.76,13.2,28.8,5.92,0.334,0.9229,47.36,11.04,2.164,6.399,10.88,108.8,30.9,10.64,,18.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 19:00:00,1556768250.0,540.3000000000001,13.040000000000001,1.8399999999999999,13.04,30.72,4.48,0.716,0.9676,46.08,12.84,2.887,14.861,13.04,106.48,32.1,12.4,,19.36,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 20:00:00,1556771850.0,542.25,14.88,1.76,13.120000000000001,30.88,3.44,0.803,0.9261999999999999,47.68,14.04,2.854,15.855,12.88,104.08,30.0,17.12,,18.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 21:00:00,1556775450.0,527.55,12.96,1.76,13.44,30.56,3.6799999999999997,0.803,0.8975,45.6,11.04,2.8259999999999996,18.27,11.2,103.36,30.3,17.520000000000003,,17.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 22:00:00,1556779050.0,514.3499999999999,13.08,1.6800000000000002,14.879999999999999,31.04,3.44,0.804,0.927,44.0,9.84,2.808,21.56,10.08,97.52,29.7,17.6,,18.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-01 23:00:00,1556782650.0,526.05,13.2,1.92,13.76,30.4,3.44,0.806,0.9269000000000001,32.32,10.2,2.8129999999999997,20.034,9.440000000000001,86.64,31.2,17.76,,18.88,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 00:00:00,1556786250.0,523.35,12.48,1.92,14.8,30.4,3.3600000000000003,0.805,0.9806,30.08,9.0,2.816,23.570999999999998,7.44,86.0,30.0,18.08,,18.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 01:00:00,1556789850.0,531.9,12.32,1.76,15.36,30.56,3.68,0.807,0.9065,31.04,7.68,2.8209999999999997,22.144,7.4399999999999995,75.68,31.5,18.16,,18.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 02:00:00,1556793450.0,537.75,12.0,1.92,17.44,31.2,3.44,0.808,0.9293,29.759999999999998,8.16,2.831,22.46,7.36,75.36,33.0,18.32,,18.56,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 03:00:00,1556797050.0,591.9,11.28,2.48,22.4,30.88,3.44,0.808,0.918,30.56,8.16,2.8019999999999996,24.45,8.48,78.16,32.1,18.32,,18.72,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 04:00:00,1556800650.0,654.6,10.64,4.48,24.32,32.8,3.44,0.786,0.9308,31.68,8.280000000000001,2.915,24.637,8.4,82.88,36.3,18.479999999999997,,18.24,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 05:00:00,1556804250.0,717.0,11.36,4.72,25.119999999999997,44.32,3.68,0.34600000000000003,0.9647,36.64,7.32,2.612,19.221,6.08,85.92,48.6,24.240000000000002,,25.119999999999997,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 06:00:00,1556807850.0,738.3,11.84,4.640000000000001,24.08,48.8,6.56,0.338,0.9265,47.36,6.48,2.834,16.168,11.040000000000001,104.88,69.3,27.28,,28.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 07:00:00,1556811450.0,668.1,11.6,4.5600000000000005,24.8,46.56,8.24,0.336,0.9222,50.56,6.4799999999999995,2.951,15.849,13.120000000000001,129.52,77.4,25.28,,29.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 08:00:00,1556815050.0,708.45,16.8,4.24,21.44,40.480000000000004,10.24,0.336,0.9264,70.24,7.4399999999999995,3.018,12.946,14.8,139.12,76.8,21.520000000000003,,29.919999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 09:00:00,1556818650.0,724.05,21.76,4.640000000000001,22.48,38.08,12.24,0.334,0.9269000000000001,82.08,7.56,3.002,6.548,13.84,142.48000000000002,75.0,20.76,,28.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 10:00:00,1556822250.0,724.65,22.08,2.88,21.04,38.72,11.92,0.332,0.9251,80.96000000000001,6.96,3.049,6.379,15.92,151.04,73.5,17.92,,29.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 11:00:00,1556825850.0,760.05,20.240000000000002,2.96,19.439999999999998,36.64,14.08,0.33,0.9517,77.44,7.08,2.982,6.175,15.04,157.04000000000002,72.3,14.24,,26.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 12:00:00,1556829450.0,731.1,19.84,2.88,19.759999999999998,45.6,14.64,0.328,0.9103,80.48,10.68,3.034,6.365,17.76,151.28,72.3,13.84,,25.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 13:00:00,1556833050.0,709.65,19.52,2.16,19.6,60.48,15.360000000000001,0.329,0.9135,80.0,11.879999999999999,3.806,6.412,17.92,167.2,72.9,14.16,,26.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 14:00:00,1556836650.0,706.5,18.8,1.76,21.52,90.08,14.879999999999999,0.329,0.9198,79.2,12.120000000000001,4.509,6.6419999999999995,17.52,159.6,72.9,11.440000000000001,,26.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 15:00:00,1556840250.0,760.05,13.04,1.8399999999999999,22.16,77.6,12.56,0.329,0.9015,66.56,12.36,4.3919999999999995,6.54,18.08,152.24,68.69999999999999,12.48,,25.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 16:00:00,1556843850.0,721.65,12.16,1.6,18.08,72.0,10.48,0.329,0.9728,51.2,13.68,4.328,6.805,9.6,139.44,62.7,10.64,,25.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 17:00:00,1556847450.0,685.8,12.4,1.6800000000000002,15.12,41.76,9.68,0.331,0.9217,49.76,10.2,2.524,6.726,4.24,112.08,41.1,11.76,,25.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 18:00:00,1556851050.0,606.3,13.2,1.6,13.36,43.36,8.0,0.333,0.9004,48.16,12.72,2.149,6.754,6.0,105.75999999999999,35.4,10.88,,26.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 19:00:00,1556854650.0,565.5,13.52,1.6800000000000002,12.96,42.239999999999995,6.4,0.7110000000000001,0.9218999999999999,45.44,14.16,2.88,14.754000000000001,8.0,105.03999999999999,35.7,10.56,,25.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 20:00:00,1556858250.0,570.15,11.84,1.6800000000000002,12.72,39.84,5.68,0.802,0.9773000000000001,43.84,12.0,2.935,16.03,8.72,102.08,36.6,11.36,,26.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 21:00:00,1556861850.0,539.85,11.2,1.6,12.56,40.0,5.4399999999999995,0.802,0.9032,44.96,10.92,2.885,18.070999999999998,8.4,100.88,30.9,16.880000000000003,,25.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 22:00:00,1556865450.0,519.6,10.56,1.6800000000000002,12.64,39.2,5.28,0.803,0.9257,40.32,10.44,2.877,19.617,7.52,95.52,30.3,16.96,,26.56,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-02 23:00:00,1556869050.0,521.55,10.48,1.76,12.64,39.68,4.96,0.805,0.9267,30.08,9.84,2.828,21.264,7.68,85.04,31.5,17.04,,26.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-03 00:00:00,1556872650.0,519.15,10.48,1.76,12.16,36.0,5.04,0.806,0.9376,29.92,9.12,2.8169999999999997,20.319,7.6,74.24,30.6,17.200000000000003,,25.759999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-03 01:00:00,1556876250.0,529.95,10.0,1.76,12.96,32.480000000000004,5.04,0.808,0.9487,29.28,7.8,2.82,18.596,7.52,76.48,31.8,17.92,,27.2,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-03 02:00:00,1556879850.0,547.95,9.84,1.76,13.2,32.8,5.2,0.808,0.9299,30.56,7.92,2.824,18.249,7.36,74.56,31.5,17.840000000000003,,27.52,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-05-03 03:00:00,1556883450.0,623.7,9.6,2.08,17.92,32.16,5.04,0.808,0.9178,29.759999999999998,8.4,2.822,19.944,7.36,74.72,32.7,17.92,,27.52,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
