time,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,datetime
2/12/08 0:00,15.3,0,-3.01,0.28,clear-night,0,0,,1017.73,Clear,15.3,0,16.089,21,2.62,1.25,2/12/08 0:00
2/12/08 0:15,15.0325,0,-2.9775,0.2875,,0,0,,1017.765,,15.0325,0,16.089,25.25,2.4625,1.1675,2/12/08 0:15
2/12/08 0:30,14.765,0,-2.945,0.295,,0,0,,1017.8,,14.765,0,16.089,29.5,2.305,1.085,2/12/08 0:30
2/12/08 0:45,14.4975,0,-2.9125,0.3025,,0,0,,1017.835,,14.4975,0,16.089,33.75,2.1475,1.0025,2/12/08 0:45
2/12/08 1:00,14.23,0,-2.88,0.31,clear-night,0,0,,1017.87,Clear,14.23,0,16.089,38,1.99,0.92,2/12/08 1:00
2/12/08 1:15,13.945,0,-2.9325,0.3125,,0,0,,1017.6225,,13.945,0,16.089,33.75,2.2025,0.9575,2/12/08 1:15
2/12/08 1:30,13.66,0,-2.985,0.315,,0,0,,1017.375,,13.66,0,16.089,29.5,2.415,0.995,2/12/08 1:30
2/12/08 1:45,13.375,0,-3.0375,0.3175,,0,0,,1017.1275,,13.375,0,16.089,25.25,2.6275,1.0325,2/12/08 1:45
2/12/08 2:00,13.09,0,-3.09,0.32,clear-night,0,0,,1016.88,Clear,13.09,0,16.089,21,2.84,1.07,2/12/08 2:00
2/12/08 2:15,13.155,0,-2.95,0.3225,,0,0,,1016.9075,,13.155,0,16.089,27.5,2.58,1.045,2/12/08 2:15
2/12/08 2:30,13.22,0,-2.81,0.325,,0,0,,1016.935,,13.22,0,16.089,34,2.32,1.02,2/12/08 2:30
2/12/08 2:45,13.285,0,-2.67,0.3275,,0,0,,1016.9625,,13.285,0,16.089,40.5,2.06,0.995,2/12/08 2:45
2/12/08 3:00,13.35,0,-2.53,0.33,clear-night,0,0,,1016.99,Clear,13.35,0,16.089,47,1.8,0.97,2/12/08 3:00
2/12/08 3:15,13.1575,0,-2.4725,0.335,,0,0,,1017.1175,,13.1575,0,16.089,42.5,1.915,0.9925,2/12/08 3:15
2/12/08 3:30,12.965,0,-2.415,0.34,,0,0,,1017.245,,12.965,0,16.089,38,2.03,1.015,2/12/08 3:30
2/12/08 3:45,12.7725,0,-2.3575,0.345,,0,0,,1017.3725,,12.7725,0,16.089,33.5,2.145,1.0375,2/12/08 3:45
2/12/08 4:00,12.58,0,-2.3,0.35,clear-night,0,0,,1017.5,Clear,12.58,0,16.089,29,2.26,1.06,2/12/08 4:00
2/12/08 4:15,12.6,0,-2.37,0.35,,0,0,,1017.6275,,12.6,0,16.089,25.25,2.2925,1.0725,2/12/08 4:15
2/12/08 4:30,12.62,0,-2.44,0.35,,0,0,,1017.755,,12.62,0,16.089,21.5,2.325,1.085,2/12/08 4:30
2/12/08 4:45,12.64,0,-2.51,0.35,,0,0,,1017.8825,,12.64,0,16.089,17.75,2.3575,1.0975,2/12/08 4:45
2/12/08 5:00,12.66,0,-2.58,0.35,clear-night,0,0,,1018.01,Clear,12.66,0,16.089,14,2.39,1.11,2/12/08 5:00
2/12/08 5:15,12.5,0,-2.615,0.3525,,0,0,,1018.225,,12.5,0,16.089,18,2.37,1.1175,2/12/08 5:15
2/12/08 5:30,12.34,0,-2.65,0.355,,0,0,,1018.44,,12.34,0,16.089,22,2.35,1.125,2/12/08 5:30
2/12/08 5:45,12.18,0,-2.685,0.3575,,0,0,,1018.655,,12.18,0,16.089,26,2.33,1.1325,2/12/08 5:45
2/12/08 6:00,12.02,0,-2.72,0.36,clear-night,0,0,,1018.87,Clear,12.02,0,16.089,30,2.31,1.14,2/12/08 6:00
2/12/08 6:15,12.115,0,-2.785,0.355,,0,0,,1018.9275,,12.115,0,16.089,23.75,2.405,1.125,2/12/08 6:15
2/12/08 6:30,12.21,0,-2.85,0.35,,0,0,,1018.985,,12.21,0,16.089,17.5,2.5,1.11,2/12/08 6:30
2/12/08 6:45,12.305,0,-2.915,0.345,,0,0,,1019.0425,,12.305,0,16.089,11.25,2.595,1.095,2/12/08 6:45
2/12/08 7:00,12.4,0,-2.98,0.34,clear-day,0,0,,1019.1,Clear,12.4,0,16.089,5,2.69,1.08,2/12/08 7:00
2/12/08 7:15,12.9975,0,-2.595,0.3375,,0,0,,1019.1975,,12.9975,0.25,16.089,19.75,2.4925,1.105,2/12/08 7:15
2/12/08 7:30,13.595,0,-2.21,0.335,,0,0,,1019.295,,13.595,0.5,16.089,34.5,2.295,1.13,2/12/08 7:30
2/12/08 7:45,14.1925,0,-1.825,0.3325,,0,0,,1019.3925,,14.1925,0.75,16.089,49.25,2.0975,1.155,2/12/08 7:45
2/12/08 8:00,14.79,0,-1.44,0.33,clear-day,0,0,,1019.49,Clear,14.79,1,16.089,64,1.9,1.18,2/12/08 8:00
2/12/08 8:15,15.7525,0,-1.1825,0.3175,,0,0,,1019.4,,15.7525,1.25,16.089,137.75,1.9675,1.2025,2/12/08 8:15
2/12/08 8:30,16.715,0,-0.925,0.305,,0,0,,1019.31,,16.715,1.5,16.089,211.5,2.035,1.225,2/12/08 8:30
2/12/08 8:45,17.6775,0,-0.6675,0.2925,,0,0,,1019.22,,17.6775,1.75,16.089,285.25,2.1025,1.2475,2/12/08 8:45
2/12/08 9:00,18.64,0,-0.41,0.28,clear-day,0,0,,1019.13,Clear,18.64,2,16.089,359,2.17,1.27,2/12/08 9:00
2/12/08 9:15,19.285,0,-0.6275,0.265,,0,0,,1019.095,,19.285,2.25,16.089,270.25,2.305,1.3125,2/12/08 9:15
2/12/08 9:30,19.93,0,-0.845,0.25,,0,0,,1019.06,,19.93,2.5,16.089,181.5,2.44,1.355,2/12/08 9:30
2/12/08 9:45,20.575,0,-1.0625,0.235,,0,0,,1019.025,,20.575,2.75,16.089,92.75,2.575,1.3975,2/12/08 9:45
2/12/08 10:00,21.22,0,-1.28,0.22,clear-day,0,0,,1018.99,Clear,21.22,3,16.089,4,2.71,1.44,2/12/08 10:00
2/12/08 10:15,21.7425,0,-1.2775,0.215,,0,0,,1018.695,,21.7425,3.25,16.089,89,2.96,1.49,2/12/08 10:15
2/12/08 10:30,22.265,0,-1.275,0.21,,0,0,,1018.4,,22.265,3.5,16.089,174,3.21,1.54,2/12/08 10:30
2/12/08 10:45,22.7875,0,-1.2725,0.205,,0,0,,1018.105,,22.7875,3.75,16.089,259,3.46,1.59,2/12/08 10:45
2/12/08 11:00,23.31,0,-1.27,0.2,clear-day,0,0,,1017.81,Clear,23.31,4,16.089,344,3.71,1.64,2/12/08 11:00
2/12/08 11:15,23.565,0,-1.3525,0.195,,0,0,,1017.51,,23.565,4.25,16.089,258.75,3.8125,1.7625,2/12/08 11:15
2/12/08 11:30,23.82,0,-1.435,0.19,,0,0,,1017.21,,23.82,4.5,16.089,173.5,3.915,1.885,2/12/08 11:30
2/12/08 11:45,24.075,0,-1.5175,0.185,,0,0,,1016.91,,24.075,4.75,16.089,88.25,4.0175,2.0075,2/12/08 11:45
2/12/08 12:00,24.33,0,-1.6,0.18,clear-day,0,0,,1016.61,Clear,24.33,5,16.089,3,4.12,2.13,2/12/08 12:00
2/12/08 12:15,24.5175,0,-1.575,0.1775,,0,0,,1016.315,,24.5175,4.75,16.089,90.5,4.2875,2.1775,2/12/08 12:15
2/12/08 12:30,24.705,0,-1.55,0.175,,0,0,,1016.02,,24.705,4.5,16.089,178,4.455,2.225,2/12/08 12:30
2/12/08 12:45,24.8925,0,-1.525,0.1725,,0,0,,1015.725,,24.8925,4.25,16.089,265.5,4.6225,2.2725,2/12/08 12:45
2/12/08 13:00,25.08,0,-1.5,0.17,clear-day,0,0,,1015.43,Clear,25.08,4,16.089,353,4.79,2.32,2/12/08 13:00
2/12/08 13:15,25.2,0,-1.4775,0.17,,0,0,,1015.325,,25.2,3.75,16.089,352.5,4.715,2.3625,2/12/08 13:15
2/12/08 13:30,25.32,0,-1.455,0.17,,0,0,,1015.22,,25.32,3.5,16.089,352,4.64,2.405,2/12/08 13:30
2/12/08 13:45,25.44,0,-1.4325,0.17,,0,0,,1015.115,,25.44,3.25,16.089,351.5,4.565,2.4475,2/12/08 13:45
2/12/08 14:00,25.56,0,-1.41,0.17,clear-day,0,0,,1015.01,Clear,25.56,3,16.089,351,4.49,2.49,2/12/08 14:00
2/12/08 14:15,25.66,0,-1.3275,0.17,,0,0,,1014.8875,,25.66,2.75,16.089,347,4.2325,2.3525,2/12/08 14:15
2/12/08 14:30,25.76,0,-1.245,0.17,,0,0,,1014.765,,25.76,2.5,16.089,343,3.975,2.215,2/12/08 14:30
2/12/08 14:45,25.86,0,-1.1625,0.17,,0,0,,1014.6425,,25.86,2.25,16.089,339,3.7175,2.0775,2/12/08 14:45
2/12/08 15:00,25.96,0,-1.08,0.17,clear-day,0,0,,1014.52,Clear,25.96,2,16.089,335,3.46,1.94,2/12/08 15:00
2/12/08 15:15,25.9125,0,-1.1175,0.17,,0,0,,1014.4175,,25.9125,1.75,16.089,329.5,3.425,1.9625,2/12/08 15:15
2/12/08 15:30,25.865,0,-1.155,0.17,,0,0,,1014.315,,25.865,1.5,16.089,324,3.39,1.985,2/12/08 15:30
2/12/08 15:45,25.8175,0,-1.1925,0.17,,0,0,,1014.2125,,25.8175,1.25,16.089,318.5,3.355,2.0075,2/12/08 15:45
2/12/08 16:00,25.77,0,-1.23,0.17,clear-day,0,0,,1014.11,Clear,25.77,1,16.089,313,3.32,2.03,2/12/08 16:00
2/12/08 16:15,25.45,0,-1.21,0.1725,,0,0,,1014.4175,,25.45,0.75,16.089,309.25,3.1925,1.8975,2/12/08 16:15
2/12/08 16:30,25.13,0,-1.19,0.175,,0,0,,1014.725,,25.13,0.5,16.089,305.5,3.065,1.765,2/12/08 16:30
2/12/08 16:45,24.81,0,-1.17,0.1775,,0,0,,1015.0325,,24.81,0.25,16.089,301.75,2.9375,1.6325,2/12/08 16:45
2/12/08 17:00,24.49,0,-1.15,0.18,clear-day,0,0,,1015.34,Clear,24.49,0,16.089,298,2.81,1.5,2/12/08 17:00
2/12/08 17:15,23.6475,0.015,-0.865,0.195,,0,0,,1015.18,,23.6475,0,16.089,297.5,2.695,1.4,2/12/08 17:15
2/12/08 17:30,22.805,0.03,-0.58,0.21,,0,0,,1015.02,,22.805,0,16.089,297,2.58,1.3,2/12/08 17:30
2/12/08 17:45,21.9625,0.045,-0.295,0.225,,0,0,,1014.86,,21.9625,0,16.089,296.5,2.465,1.2,2/12/08 17:45
2/12/08 18:00,21.12,0.06,-0.01,0.24,clear-night,0,0,,1014.7,Clear,21.12,0,16.089,296,2.35,1.1,2/12/08 18:00
2/12/08 18:15,20.465,0.0525,0.075,0.2525,,0,0,,1014.93,,20.465,0,16.089,297,2.23,1.075,2/12/08 18:15
2/12/08 18:30,19.81,0.045,0.16,0.265,,0,0,,1015.16,,19.81,0,16.089,298,2.11,1.05,2/12/08 18:30
2/12/08 18:45,19.155,0.0375,0.245,0.2775,,0,0,,1015.39,,19.155,0,16.089,299,1.99,1.025,2/12/08 18:45
2/12/08 19:00,18.5,0.03,0.33,0.29,clear-night,0,0,,1015.62,Clear,18.5,0,16.089,300,1.87,1,2/12/08 19:00
2/12/08 19:15,18.1575,0.0225,0.54,0.3025,,0,0,,1015.7375,,18.1575,0,16.089,296,1.7625,0.9675,2/12/08 19:15
2/12/08 19:30,17.815,0.015,0.75,0.315,,0,0,,1015.855,,17.815,0,16.089,292,1.655,0.935,2/12/08 19:30
2/12/08 19:45,17.4725,0.0075,0.96,0.3275,,0,0,,1015.9725,,17.4725,0,16.089,288,1.5475,0.9025,2/12/08 19:45
2/12/08 20:00,17.13,0,1.17,0.34,clear-night,0,0,,1016.09,Clear,17.13,0,16.089,284,1.44,0.87,2/12/08 20:00
2/12/08 20:15,16.76,0,0.84,0.34,,0,0,,1016.2875,,16.76,0,16.089,236.75,1.5125,0.835,2/12/08 20:15
2/12/08 20:30,16.39,0,0.51,0.34,,0,0,,1016.485,,16.39,0,16.089,189.5,1.585,0.8,2/12/08 20:30
2/12/08 20:45,16.02,0,0.18,0.34,,0,0,,1016.6825,,16.02,0,16.089,142.25,1.6575,0.765,2/12/08 20:45
2/12/08 21:00,15.65,0,-0.15,0.34,clear-night,0,0,,1016.88,Clear,15.65,0,16.089,95,1.73,0.73,2/12/08 21:00
2/12/08 21:15,15.3275,0,-0.05,0.35,,0,0,,1016.76,,15.3275,0,16.089,83.75,1.6625,0.7375,2/12/08 21:15
2/12/08 21:30,15.005,0,0.05,0.36,,0,0,,1016.64,,15.005,0,16.089,72.5,1.595,0.745,2/12/08 21:30
2/12/08 21:45,14.6825,0,0.15,0.37,,0,0,,1016.52,,14.6825,0,16.089,61.25,1.5275,0.7525,2/12/08 21:45
2/12/08 22:00,14.36,0,0.25,0.38,clear-night,0,0,,1016.4,Clear,14.36,0,16.089,50,1.46,0.76,2/12/08 22:00
2/12/08 22:15,14.0925,0,0.125,0.3825,,0,0,,1016.3875,,14.0925,0,16.089,60,1.4175,0.745,2/12/08 22:15
2/12/08 22:30,13.825,0,0,0.385,,0,0,,1016.375,,13.825,0,16.089,70,1.375,0.73,2/12/08 22:30
2/12/08 22:45,13.5575,0,-0.125,0.3875,,0,0,,1016.3625,,13.5575,0,16.089,80,1.3325,0.715,2/12/08 22:45
2/12/08 23:00,13.29,0,-0.25,0.39,clear-night,0,0,,1016.35,Clear,13.29,0,16.089,90,1.29,0.7,2/12/08 23:00
2/12/08 23:15,13.1725,0,-0.255,0.395,,0,0,,1016.26,,13.1725,0,16.089,78.5,1.2675,0.6875,2/12/08 23:15
2/12/08 23:30,13.055,0,-0.26,0.4,,0,0,,1016.17,,13.055,0,16.089,67,1.245,0.675,2/12/08 23:30
2/12/08 23:45,12.9375,0,-0.265,0.405,,0,0,,1016.08,,12.9375,0,16.089,55.5,1.2225,0.6625,2/12/08 23:45
2/13/08 0:00,12.82,0,-0.27,0.41,clear-night,0,0,,1015.99,Clear,12.82,0,16.089,44,1.2,0.65,2/13/08 0:00
2/13/08 0:15,12.5875,0,-0.2575,0.415,,0,0,,1015.79,,12.5875,0,16.089,41,1.2325,0.66,2/13/08 0:15
2/13/08 0:30,12.355,0,-0.245,0.42,,0,0,,1015.59,,12.355,0,16.089,38,1.265,0.67,2/13/08 0:30
2/13/08 0:45,12.1225,0,-0.2325,0.425,,0,0,,1015.39,,12.1225,0,16.089,35,1.2975,0.68,2/13/08 0:45
2/13/08 1:00,11.89,0,-0.22,0.43,clear-night,0,0,,1015.19,Clear,11.89,0,16.089,32,1.33,0.69,2/13/08 1:00
2/13/08 1:15,11.7925,0,-0.2825,0.4325,,0,0,,1015.0575,,11.7925,0,16.089,42.25,1.375,0.715,2/13/08 1:15
2/13/08 1:30,11.695,0,-0.345,0.435,,0,0,,1014.925,,11.695,0,16.089,52.5,1.42,0.74,2/13/08 1:30
2/13/08 1:45,11.5975,0,-0.4075,0.4375,,0,0,,1014.7925,,11.5975,0,16.089,62.75,1.465,0.765,2/13/08 1:45
2/13/08 2:00,11.5,0,-0.47,0.44,clear-night,0,0,,1014.66,Clear,11.5,0,16.089,73,1.51,0.79,2/13/08 2:00
2/13/08 2:15,11.36,0,-0.5125,0.4425,,0,0,,1014.695,,11.36,0,16.089,134.75,1.4475,0.7675,2/13/08 2:15
2/13/08 2:30,11.22,0,-0.555,0.445,,0,0,,1014.73,,11.22,0,16.089,196.5,1.385,0.745,2/13/08 2:30
2/13/08 2:45,11.08,0,-0.5975,0.4475,,0,0,,1014.765,,11.08,0,16.089,258.25,1.3225,0.7225,2/13/08 2:45
2/13/08 3:00,10.94,0,-0.64,0.45,clear-night,0,0,,1014.8,Clear,10.94,0,16.089,320,1.26,0.7,2/13/08 3:00
2/13/08 3:15,10.805,0,-0.6225,0.455,,0,0,,1014.475,,10.805,0,16.089,311.75,1.25,0.7025,2/13/08 3:15
2/13/08 3:30,10.67,0,-0.605,0.46,,0,0,,1014.15,,10.67,0,16.089,303.5,1.24,0.705,2/13/08 3:30
2/13/08 3:45,10.535,0,-0.5875,0.465,,0,0,,1013.825,,10.535,0,16.089,295.25,1.23,0.7075,2/13/08 3:45
2/13/08 4:00,10.4,0,-0.57,0.47,clear-night,0,0,,1013.5,Clear,10.4,0,16.089,287,1.22,0.71,2/13/08 4:00
2/13/08 4:15,10.33,0,-0.63,0.47,,0,0,,1013.5225,,10.33,0,16.089,301.25,1.2875,0.745,2/13/08 4:15
2/13/08 4:30,10.26,0,-0.69,0.47,,0,0,,1013.545,,10.26,0,16.089,315.5,1.355,0.78,2/13/08 4:30
2/13/08 4:45,10.19,0,-0.75,0.47,,0,0,,1013.5675,,10.19,0,16.089,329.75,1.4225,0.815,2/13/08 4:45
2/13/08 5:00,10.12,0,-0.81,0.47,clear-night,0,0,,1013.59,Clear,10.12,0,16.089,344,1.49,0.85,2/13/08 5:00
2/13/08 5:15,10.33,0,-0.6925,0.4675,,0,0,,1013.515,,10.33,0,16.089,296.5,1.69,0.8925,2/13/08 5:15
2/13/08 5:30,10.54,0,-0.575,0.465,,0,0,,1013.44,,10.54,0,16.089,249,1.89,0.935,2/13/08 5:30
2/13/08 5:45,10.75,0,-0.4575,0.4625,,0,0,,1013.365,,10.75,0,16.089,201.5,2.09,0.9775,2/13/08 5:45
2/13/08 6:00,10.96,0,-0.34,0.46,clear-night,0,0,,1013.29,Clear,10.96,0,16.089,154,2.29,1.02,2/13/08 6:00
2/13/08 6:15,11.06,0,-0.4475,0.4525,,0,0,,1013.5325,,11.06,0,16.089,192.5,2.3275,0.9425,2/13/08 6:15
2/13/08 6:30,11.16,0,-0.555,0.445,,0,0,,1013.775,,11.16,0,16.089,231,2.365,0.865,2/13/08 6:30
2/13/08 6:45,11.26,0,-0.6625,0.4375,,0,0,,1014.0175,,11.26,0,16.089,269.5,2.4025,0.7875,2/13/08 6:45
2/13/08 7:00,11.36,0,-0.77,0.43,clear-day,0,0,,1014.26,Clear,11.36,0,16.089,308,2.44,0.71,2/13/08 7:00
2/13/08 7:15,11.795,0.05,-0.4975,0.4275,,0,0,,1014.2,,11.795,0.25,15.9815,271.5,2.3,0.7,2/13/08 7:15
2/13/08 7:30,12.23,0.1,-0.225,0.425,,0,0,,1014.14,,12.23,0.5,15.874,235,2.16,0.69,2/13/08 7:30
2/13/08 7:45,12.665,0.15,0.0475,0.4225,,0,0,,1014.08,,12.665,0.75,15.7665,198.5,2.02,0.68,2/13/08 7:45
2/13/08 8:00,13.1,0.2,0.32,0.42,partly-cloudy-day,0,0,,1014.02,Partly Cloudy,13.1,1,15.659,162,1.88,0.67,2/13/08 8:00
2/13/08 8:15,13.9375,0.195,0.4325,0.4025,,0,0,,1013.8825,,13.9375,1.25,15.7665,159.5,2.1075,0.7425,2/13/08 8:15
2/13/08 8:30,14.775,0.19,0.545,0.385,,0,0,,1013.745,,14.775,1.5,15.874,157,2.335,0.815,2/13/08 8:30
2/13/08 8:45,15.6125,0.185,0.6575,0.3675,,0,0,,1013.6075,,15.6125,1.75,15.9815,154.5,2.5625,0.8875,2/13/08 8:45
2/13/08 9:00,16.45,0.18,0.77,0.35,partly-cloudy-day,0,0,,1013.47,Partly Cloudy,16.45,2,16.089,152,2.79,0.96,2/13/08 9:00
2/13/08 9:15,17.045,0.215,0.92,0.34,,0,0,,1013.4675,,17.045,2.25,16.089,160.75,3.22,1.255,2/13/08 9:15
2/13/08 9:30,17.64,0.25,1.07,0.33,,0,0,,1013.465,,17.64,2.5,16.089,169.5,3.65,1.55,2/13/08 9:30
2/13/08 9:45,18.235,0.285,1.22,0.32,,0,0,,1013.4625,,18.235,2.75,16.089,178.25,4.08,1.845,2/13/08 9:45
2/13/08 10:00,18.83,0.32,1.37,0.31,partly-cloudy-day,0,0,,1013.46,Partly Cloudy,18.83,3,16.089,187,4.51,2.14,2/13/08 10:00
2/13/08 10:15,19.14,0.3125,1.4025,0.305,,0,0,,1013.2075,,19.14,3.25,16.00075,194.25,4.51,2.215,2/13/08 10:15
2/13/08 10:30,19.45,0.305,1.435,0.3,,0,0,,1012.955,,19.45,3.5,15.9125,201.5,4.51,2.29,2/13/08 10:30
2/13/08 10:45,19.76,0.2975,1.4675,0.295,,0,0,,1012.7025,,19.76,3.75,15.82425,208.75,4.51,2.365,2/13/08 10:45
2/13/08 11:00,20.07,0.29,1.5,0.29,partly-cloudy-day,0,0,,1012.45,Partly Cloudy,20.07,4,15.736,216,4.51,2.44,2/13/08 11:00
2/13/08 11:15,20.245,0.3725,1.5475,0.2875,,0,0,,1012.14,,20.245,4,15.82425,217.5,4.955,2.5625,2/13/08 11:15
2/13/08 11:30,20.42,0.455,1.595,0.285,,0,0,,1011.83,,20.42,4,15.9125,219,5.4,2.685,2/13/08 11:30
2/13/08 11:45,20.595,0.5375,1.6425,0.2825,,0,0,,1011.52,,20.595,4,16.00075,220.5,5.845,2.8075,2/13/08 11:45
2/13/08 12:00,20.77,0.62,1.69,0.28,partly-cloudy-day,0,0,,1011.21,Mostly Cloudy,20.77,4,16.089,222,6.29,2.93,2/13/08 12:00
2/13/08 12:15,20.7375,0.5875,1.79,0.2825,,0,0,,1010.885,,20.7375,4,15.68075,224.5,6.28,3.115,2/13/08 12:15
2/13/08 12:30,20.705,0.555,1.89,0.285,,0,0,,1010.56,,20.705,4,15.2725,227,6.27,3.3,2/13/08 12:30
2/13/08 12:45,20.6725,0.5225,1.99,0.2875,,0,0,,1010.235,,20.6725,4,14.86425,229.5,6.26,3.485,2/13/08 12:45
2/13/08 13:00,20.64,0.49,2.09,0.29,partly-cloudy-day,0,0,,1009.91,Partly Cloudy,20.64,4,14.456,232,6.25,3.67,2/13/08 13:00
2/13/08 13:15,20.45,0.4475,2.37,0.3,,0,0,,1009.7,,20.45,3.75,13.92825,232.25,6.6125,3.8625,2/13/08 13:15
2/13/08 13:30,20.26,0.405,2.65,0.31,,0,0,,1009.49,,20.26,3.5,13.4005,232.5,6.975,4.055,2/13/08 13:30
2/13/08 13:45,20.07,0.3625,2.93,0.32,,0,0,,1009.28,,20.07,3.25,12.87275,232.75,7.3375,4.2475,2/13/08 13:45
2/13/08 14:00,19.88,0.32,3.21,0.33,partly-cloudy-day,0,0,,1009.07,Partly Cloudy,19.88,3,12.345,233,7.7,4.44,2/13/08 14:00
2/13/08 14:15,19.6125,0.3,3.38,0.34,,0,0,,1008.9875,,19.6125,2.75,12.5765,233.5,7.73,4.4875,2/13/08 14:15
2/13/08 14:30,19.345,0.28,3.55,0.35,,0,0,,1008.905,,19.345,2.5,12.808,234,7.76,4.535,2/13/08 14:30
2/13/08 14:45,19.0775,0.26,3.72,0.36,,0,0,,1008.8225,,19.0775,2.25,13.0395,234.5,7.79,4.5825,2/13/08 14:45
2/13/08 15:00,18.81,0.24,3.89,0.37,partly-cloudy-day,0,0,,1008.74,Partly Cloudy,18.81,2,13.271,235,7.82,4.63,2/13/08 15:00
2/13/08 15:15,18.515,0.2325,3.955,0.38,,0,0,,1008.505,,18.515,1.75,13.25675,236.5,7.6925,4.4275,2/13/08 15:15
2/13/08 15:30,18.22,0.225,4.02,0.39,,0,0,,1008.27,,18.22,1.5,13.2425,238,7.565,4.225,2/13/08 15:30
2/13/08 15:45,17.925,0.2175,4.085,0.4,,0,0,,1008.035,,17.925,1.25,13.22825,239.5,7.4375,4.0225,2/13/08 15:45
2/13/08 16:00,17.63,0.21,4.15,0.41,partly-cloudy-day,0,0,,1007.8,Partly Cloudy,17.63,1,13.214,241,7.31,3.82,2/13/08 16:00
2/13/08 16:15,17.0675,0.2825,4.0325,0.4225,,0,0,,1007.9575,,17.0675,0.75,13.12225,240.25,7.31,3.785,2/13/08 16:15
2/13/08 16:30,16.505,0.355,3.915,0.435,,0,0,,1008.115,,16.505,0.5,13.0305,239.5,7.31,3.75,2/13/08 16:30
2/13/08 16:45,15.9425,0.4275,3.7975,0.4475,,0,0,,1008.2725,,15.9425,0.25,12.93875,238.75,7.31,3.715,2/13/08 16:45
2/13/08 17:00,15.38,0.5,3.68,0.46,partly-cloudy-day,0,0,,1008.43,Partly Cloudy,15.38,0,12.847,238,7.31,3.68,2/13/08 17:00
2/13/08 17:15,14.8225,0.4925,3.6825,0.4775,,0,0,,1008.395,,14.8225,0,12.56325,240.25,6.91,3.5375,2/13/08 17:15
2/13/08 17:30,14.265,0.485,3.685,0.495,,0,0,,1008.36,,14.265,0,12.2795,242.5,6.51,3.395,2/13/08 17:30
2/13/08 17:45,13.7075,0.4775,3.6875,0.5125,,0,0,,1008.325,,13.7075,0,11.99575,244.75,6.11,3.2525,2/13/08 17:45
2/13/08 18:00,13.15,0.47,3.69,0.53,partly-cloudy-night,0,0,,1008.29,Partly Cloudy,13.15,0,11.712,247,5.71,3.11,2/13/08 18:00
2/13/08 18:15,12.9175,0.515,3.63,0.535,,0,0,,1008.2475,,12.9175,0,12.41225,244.25,5.82,2.9825,2/13/08 18:15
2/13/08 18:30,12.685,0.56,3.57,0.54,,0,0,,1008.205,,12.685,0,13.1125,241.5,5.93,2.855,2/13/08 18:30
2/13/08 18:45,12.4525,0.605,3.51,0.545,,0,0,,1008.1625,,12.4525,0,13.81275,238.75,6.04,2.7275,2/13/08 18:45
2/13/08 19:00,12.22,0.65,3.45,0.55,partly-cloudy-night,0,0,,1008.12,Mostly Cloudy,12.22,0,14.513,236,6.15,2.6,2/13/08 19:00
2/13/08 19:15,12.0975,0.66,3.7025,0.565,,0,0,,1008.2175,,12.0975,0,14.4415,238,5.795,2.505,2/13/08 19:15
2/13/08 19:30,11.975,0.67,3.955,0.58,,0,0,,1008.315,,11.975,0,14.37,240,5.44,2.41,2/13/08 19:30
2/13/08 19:45,11.8525,0.68,4.2075,0.595,,0,0,,1008.4125,,11.8525,0,14.2985,242,5.085,2.315,2/13/08 19:45
2/13/08 20:00,11.73,0.69,4.46,0.61,partly-cloudy-night,0,0,,1008.51,Mostly Cloudy,11.73,0,14.227,244,4.73,2.22,2/13/08 20:00
2/13/08 20:15,11.5825,0.7375,4.5,0.6175,,0,0,,1008.685,,11.5825,0,14.52125,249,4.6125,2.1625,2/13/08 20:15
2/13/08 20:30,11.435,0.785,4.54,0.625,,0,0,,1008.86,,11.435,0,14.8155,254,4.495,2.105,2/13/08 20:30
2/13/08 20:45,11.2875,0.8325,4.58,0.6325,,0,0,,1009.035,,11.2875,0,15.10975,259,4.3775,2.0475,2/13/08 20:45
2/13/08 21:00,11.14,0.88,4.62,0.64,cloudy,0,0,,1009.21,Overcast,11.14,0,15.404,264,4.26,1.99,2/13/08 21:00
2/13/08 21:15,11.065,0.91,4.73,0.6475,,0,0,,1009.0975,,11.065,0,14.47925,261,4.0625,1.87,2/13/08 21:15
2/13/08 21:30,10.99,0.94,4.84,0.655,,0,0,,1008.985,,10.99,0,13.5545,258,3.865,1.75,2/13/08 21:30
2/13/08 21:45,10.915,0.97,4.95,0.6625,,0,0,,1008.8725,,10.915,0,12.62975,255,3.6675,1.63,2/13/08 21:45
2/13/08 22:00,10.84,1,5.06,0.67,cloudy,0,0,,1008.76,Overcast,10.84,0,11.705,252,3.47,1.51,2/13/08 22:00
2/13/08 22:15,10.7925,1,5.0425,0.6725,,0,0,,1008.6725,,10.7925,0,11.87575,259,3.4175,1.4825,2/13/08 22:15
2/13/08 22:30,10.745,1,5.025,0.675,,0,0,,1008.585,,10.745,0,12.0465,266,3.365,1.455,2/13/08 22:30
2/13/08 22:45,10.6975,1,5.0075,0.6775,,0,0,,1008.4975,,10.6975,0,12.21725,273,3.3125,1.4275,2/13/08 22:45
2/13/08 23:00,10.65,1,4.99,0.68,cloudy,0,0,,1008.41,Overcast,10.65,0,12.388,280,3.26,1.4,2/13/08 23:00
